mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,filename,label,class
-293.0217,110.01271,-6.734073,35.615585,-13.432703,29.621367,-7.003704,10.855529,-5.8675632,1.469211,4.883793,0.9833468,7.304182,-9.031978,-0.10180443,-13.73494,1.82562,-2.6556573,-1.469104,-3.3582559,-2.2484283,4.7366695,-0.71588796,3.2443476,-2.804793,4.4165587,-2.0661876,1.5936966,2.5256705,1.5185181,0.07847538,0.87665254,5.7836514,-1.1548928,2.535071,-1.9868922,-1.5729486,-1.6191297,1.6214167,-0.9068394,cat_96.wav,0,cat
-156.45596,163.78777,-93.59053,5.082757,-31.663975,-25.474121,-39.206913,-6.982912,-36.69316,-10.923129,-17.872334,-10.489543,5.6087756,-22.057287,2.4204667,-20.611216,-4.654389,-10.859963,-12.314426,0.47042242,-9.114795,-5.5077424,-6.725778,-4.177179,-2.0227318,1.0825678,-5.348301,-0.38395113,-5.6315184,5.569194,1.3159971,-7.2578316,2.9972303,-3.7869036,2.0962741,-0.7494321,-0.46040782,-1.3269317,-2.7685318,-0.282591,cat_97.wav,0,cat
-201.08884,152.80724,-97.06718,2.2434115,-26.481766,-25.039202,-34.694798,-8.272865,-32.557846,-5.687515,-14.994653,-8.002113,7.744859,-18.871157,3.5019543,-19.396545,-5.547512,-8.014097,-10.116275,-0.048750944,-11.919958,-6.013696,-2.5812507,-2.6735954,-2.67737,-0.3933227,-4.82888,-1.13058,-8.1517315,3.845416,0.8014772,-7.4949145,3.154269,-3.31078,2.20282,-0.9474498,-2.228272,-1.5315847,-3.602438,-2.8384542,cat_98.wav,0,cat
-233.16331,141.66077,-95.39882,-2.7683606,-20.740877,-25.776539,-27.505817,-11.393188,-24.652267,-3.7639332,-14.444354,-4.3925033,8.529823,-10.718475,5.9437313,-16.038208,-8.211972,-8.899603,-7.8593607,0.923643,-11.237987,-8.120149,-3.9307442,-1.5478015,-0.006945435,-2.1100855,-5.6114435,0.17284778,-8.249334,-0.21370645,-0.8086551,-7.2493777,1.9082893,-2.037348,2.3788662,-1.9116346,-2.371276,0.52446395,-4.090706,-4.232736,cat_99.wav,0,cat
-427.96988,130.13235,-6.0731235,-27.856249,-18.102371,5.6936893,-11.2420225,-7.9278865,-8.325712,-3.5464783,6.0168996,2.7328513,5.2594986,7.2976174,5.4869447,-0.81396484,-0.08777877,-4.407009,-4.1820173,-5.0662956,-3.7429478,1.8369727,0.6069583,0.63656896,-0.06952863,0.8814773,-1.1032608,-2.836225,-3.857831,-0.19108763,1.6430793,-1.1850996,-0.5821753,-0.7616634,-1.0573239,-1.5057667,0.23688498,-0.7921787,-1.8257909,-0.853601,dog_barking_0.wav,1,dog
-347.08014,123.839264,-7.541826,-7.6821237,-29.444519,-8.373956,-18.550056,-19.788097,-16.283066,-8.027871,-1.3382342,-6.1542587,-0.899125,0.50237596,-1.6231133,-9.274328,-2.5170486,-0.6636246,-2.4781601,-3.429374,-6.131087,-1.27329,0.8764079,-0.55268574,-2.5180542,-1.1663649,-1.4696344,-2.2265298,-3.0181172,-1.5660217,-2.6639144,-2.6285682,0.60082895,0.08798625,0.08943103,-0.75433874,-0.21112178,-0.65832365,-0.720934,-0.6029277,dog_barking_1.wav,1,dog
-274.91333,159.80597,8.626134,-15.307398,-29.131086,-8.252144,-17.703127,-3.1063323,-5.7071896,-13.075433,-7.531944,-6.79385,1.4356852,-2.4223776,2.0353436,11.548142,14.335382,6.1043725,3.674777,3.2444453,-1.2144606,-4.616941,-2.3354425,-4.452917,-12.449501,-5.889209,-3.1658869,0.79446954,3.6620936,5.2915187,6.605818,-0.037341744,-1.4778981,-1.7425593,0.12802427,1.7468916,-0.477848,-1.685192,-0.663286,-2.0101266,dog_barking_10.wav,1,dog
-381.11435,107.476456,-10.105268,-2.6493447,-32.07084,0.915246,-2.1217136,-12.682581,-13.150915,-5.3472476,-10.891176,-7.338089,0.06614938,-7.9923005,1.6081524,-2.0656154,-3.8904064,-3.0941072,-2.0961735,3.0461674,5.6002526,2.9935498,3.6503308,-2.1166084,-5.8705378,-1.7212738,-5.1966033,0.47818822,-2.4862192,-4.7239547,-3.1865227,-1.6941607,0.66742486,-1.915901,-1.0392687,-1.8376156,-0.5649214,-1.1230568,-0.9131222,-1.6756098,dog_barking_100.wav,1,dog
-265.5803,118.93324,-10.716902,17.91787,-8.512513,21.018585,-10.469502,8.594818,-8.455785,-4.5958486,2.0926242,0.6142046,4.519623,-2.6714356,7.2065268,-1.0868106,15.456529,3.5203934,3.6378272,9.637631,9.7685175,7.7848706,-0.063453965,9.587838,2.2608175,2.8762894,2.9377024,5.4165206,0.897843,-1.6546891,-1.820101,-1.3907379,1.4473463,-2.580342,2.4344735,0.28300563,2.1709821,1.9863323,3.646184,1.5329529,dog_barking_101.wav,1,dog
-243.99121,156.67789,22.653908,53.66113,-9.546573,14.473125,1.2155321,-1.7109457,-5.0250936,6.635006,0.59950644,1.9024143,5.2020016,-8.100157,-0.20620926,-13.796231,0.74220186,-2.6417243,-6.174629,-1.4683142,-4.49025,-0.4736457,-4.5822053,-1.0373411,-2.8311164,-1.7399762,-3.35239,-3.5375419,-2.0273168,-4.067179,1.4696897,1.9892889,-3.6924627,4.3815994,1.8125497,-2.8086224,2.6946144,-1.6027203,0.12462444,-2.9624174,dog_barking_102.wav,1,dog
-255.78284,120.24419,-55.023113,-25.617203,-41.84889,3.1129558,-16.620632,5.6891603,13.909244,2.8395257,6.9919953,-14.045605,-4.3720403,-4.2161484,-5.769482,-4.938144,-8.216787,-5.489472,-7.274133,-8.981105,0.28521413,-1.9329058,0.49284068,6.4785733,-0.24853976,0.34790084,-4.3207335,-1.5701466,-0.007928999,-0.99398977,-4.147544,-5.3122067,-3.9060779,-5.587129,1.6529021,-1.431843,0.32910267,-2.5156093,-5.6998262,-0.6980488,dog_barking_103.wav,1,dog
-332.31088,117.483795,-10.308021,25.096626,-26.38145,18.463966,0.37419173,3.3304267,7.5510488,9.70097,3.3729115,2.4954202,14.385232,-1.0648934,-2.15021,-6.080443,-0.46133897,-0.5108112,2.6107433,-2.6862721,-0.6690406,2.7415097,1.1873823,3.598724,-1.4565654,2.718971,-1.0787936,1.1706784,-0.23907423,2.4674332,0.9051061,-0.10880594,2.6171942,-2.0768068,2.5993862,-1.7756394,0.58434886,0.31067052,0.39712873,1.1763831,dog_barking_104.wav,1,dog
-330.03186,96.87374,-83.759865,-37.88912,-29.325048,-18.833012,-17.629343,2.3391922,-8.879117,-2.438084,-6.3692803,-10.066071,-0.9198766,-4.1409388,3.6398582,-0.2664355,3.4646647,-0.21977736,1.0872401,-2.5925086,-5.3400936,-5.816924,-5.2002,1.1571554,-1.9609312,1.4200753,0.18290144,-0.8335296,-3.9081678,-0.93832666,2.1929522,2.546923,1.7685592,-3.136171,-1.1621863,-0.8935238,-0.27703685,-0.9389866,0.82954776,-0.26047444,dog_barking_105.wav,1,dog
-291.685,164.08765,10.12087,-5.1244297,-3.6335428,4.526072,-16.569914,-4.6538415,1.9961296,-3.9750686,-1.3047694,2.4060516,3.9404125,-0.8077232,1.1400279,5.1150327,10.001169,3.8178258,6.774022,5.832147,-0.99079716,1.575913,2.2424555,-0.09806471,-4.642661,-0.5550197,0.6716204,-0.55777246,-0.76263374,0.6578841,-0.79418975,-2.094571,3.090764,1.4866867,1.2163894,1.3299053,0.059216052,0.22691207,0.16653061,-0.67430073,dog_barking_106.wav,1,dog
-57.257153,140.20367,-65.27664,52.423782,-40.3532,35.120274,-24.862726,29.973595,-8.7896185,6.888464,-2.5793166,-9.666602,4.0391316,-14.212908,8.065323,-16.191357,6.323085,-12.145294,3.9045308,-3.2934031,2.1355646,3.231803,-4.7097836,3.8445454,-6.7190285,5.4112153,-7.8509517,4.143372,-5.1404667,-0.26459926,-2.9951632,-1.7790104,0.09769421,-5.770641,1.5882207,-5.546278,2.6870341,-5.2662873,1.8468093,-2.8751793,dog_barking_107.wav,1,dog
-229.85106,78.34553,-55.33708,70.69176,-52.50641,63.740547,-25.638968,34.28179,-16.571081,12.54844,-2.6156347,-4.3375483,10.266642,-14.5923605,14.719838,-17.249207,11.948094,-14.329254,6.8635383,-8.2945,-1.8863403,-1.3281559,-7.6118774,3.6096742,-9.708509,4.896528,-10.212782,4.7704535,-7.668136,2.1671538,-4.1671634,-1.5760847,-0.6131595,-5.0383506,2.3405933,-6.6493235,3.6032307,-6.1812844,3.1868231,-4.3966475,dog_barking_108.wav,1,dog
-403.2151,79.245026,54.728874,34.952293,26.066046,22.728058,20.106287,17.9702,16.626423,15.065544,12.393863,8.564536,4.227267,0.44528803,-2.015019,-3.0858073,-3.0925317,-2.6384034,-2.558168,-3.2883468,-4.532098,-5.8341284,-6.952838,-7.611487,-7.5955534,-7.1466813,-6.7398176,-6.561644,-6.519535,-6.5270815,-6.601413,-6.9361696,-7.8910246,-9.596074,-11.523092,-12.603314,-11.85706,-9.15775,-5.6239367,-3.0230548,dog_barking_109.wav,1,dog
-416.03998,82.225235,47.205647,23.680145,0.5806337,-8.623629,-4.1267505,-0.5674018,2.2668207,3.3637428,0.9885012,-1.8902571,-1.565593,-0.30263898,-0.92394686,1.1838096,3.2201831,1.5662863,1.1013454,1.3779826,1.8283701,4.0599456,6.2243,7.3608427,6.715391,5.28031,4.280938,2.4108582,0.6386908,-0.07704372,-0.4095456,-0.2333908,-0.54270804,-1.4057876,-1.0513587,-0.5064341,-1.1219665,-1.1991968,0.066753,1.0444331,dog_barking_11.wav,1,dog
-416.85425,118.80297,19.705963,13.507005,9.599644,12.188347,8.572269,8.849252,1.4578367,1.2160503,2.4138873,3.2451332,3.8288977,4.9247165,8.022185,1.5890129,4.0170937,4.8030767,2.2842753,-0.8319683,-0.084913336,0.8512507,-0.040233538,2.6681988,-0.12678926,0.869264,2.1231973,1.0652899,0.35173833,-0.75906205,-2.4128094,-2.5181901,-0.6101502,0.34480315,0.47060013,-0.94052655,-1.261431,-3.3536599,-4.2430615,-3.3868084,dog_barking_110.wav,1,dog
-400.48132,58.55624,-24.044611,-7.9483113,5.4744887,17.452362,7.2175074,16.227972,7.5209484,4.992565,4.7945194,7.5630975,5.3635473,2.488048,8.699826,6.529826,7.762991,3.52248,6.2392077,2.4071617,3.6381621,4.950426,3.1423547,3.527983,2.6751618,4.919431,2.2909107,4.318647,1.8303721,3.2230003,3.8831317,4.40851,3.541476,0.503793,1.0886936,0.008627363,1.861098,0.14936344,1.008219,-0.45729572,dog_barking_111.wav,1,dog
-191.09604,136.9609,-68.40032,-21.002476,-50.28049,13.818823,-25.996992,9.594042,-4.922015,10.820608,1.5167515,-11.457877,-4.906884,-13.442378,4.8981967,-9.66442,0.847242,-8.510746,9.2035475,1.2340604,-3.1476104,-3.5935552,-7.2604637,2.9814525,-4.9903626,5.4849005,-1.9384005,4.378668,-1.6492673,-0.018353961,-1.1193004,-4.860984,-0.19876063,-1.8885629,3.4394567,-2.3353238,0.93115544,-2.7937634,1.1900969,0.23018846,dog_barking_112.wav,1,dog
-359.43893,130.02316,7.1893,-13.778335,-15.077061,-9.188731,-10.50218,2.0759866,-2.9032705,4.792691,2.0410311,1.5098305,1.7393899,-1.2993754,10.132258,6.7894764,4.753398,-0.032804176,-2.8382075,-8.641468,-5.1840515,0.07911446,-1.8859851,-1.0508283,-1.2433848,1.8183986,-0.9512234,-0.054568306,-3.9721324,-3.0714335,1.1727937,0.5621226,0.8526361,-2.788269,-1.0879016,-1.1900569,-2.039834,-0.88128555,-0.12607786,-0.47968417,dog_barking_12.wav,1,dog
-199.25241,181.00572,-30.778244,-33.959602,-27.842424,1.1479286,-48.196896,1.238275,-32.03396,-11.3834915,0.4117056,-19.51067,-0.19063278,-17.54601,-5.8152003,8.542698,13.380351,4.506565,10.212804,1.3911769,1.676458,-5.9111714,3.8295603,5.1611543,-12.395491,-8.09424,-11.473186,7.2952127,-1.4733744,7.748927,8.388046,2.82976,9.5188675,0.48318863,1.7698498,-2.3170073,4.8455596,-2.614251,0.984844,0.44897875,dog_barking_13.wav,1,dog
-292.7673,118.35525,-60.666008,-29.936342,-27.660461,-29.684113,-21.906305,-20.586025,-6.1135497,-11.085019,-2.099951,7.559067,0.7164104,4.3795238,-2.8995037,-13.288822,-7.255673,-1.2405518,-4.510545,-4.4990487,1.3280777,-1.8259348,-4.0227895,-1.109433,-3.050794,-0.77845126,0.7651138,-4.4104266,-3.3885703,-1.340929,-3.1448526,1.0524317,4.571592,2.483603,0.324361,-1.5274962,-1.6031234,-1.249827,0.50775754,1.9035841,dog_barking_14.wav,1,dog
-292.7673,118.35525,-60.666008,-29.936342,-27.660461,-29.684113,-21.906305,-20.586025,-6.1135497,-11.085019,-2.099951,7.559067,0.7164104,4.3795238,-2.8995037,-13.288822,-7.255673,-1.2405518,-4.510545,-4.4990487,1.3280777,-1.8259348,-4.0227895,-1.109433,-3.050794,-0.77845126,0.7651138,-4.4104266,-3.3885703,-1.340929,-3.1448526,1.0524317,4.571592,2.483603,0.324361,-1.5274962,-1.6031234,-1.249827,0.50775754,1.9035841,dog_barking_15.wav,1,dog
-386.77176,114.181404,30.515491,2.2983148,2.052137,6.906076,3.645649,4.31413,-3.919462,-11.354463,-12.401997,-10.920632,-3.7176282,1.4278321,7.4041996,7.72497,2.5505564,-1.451805,-1.4454556,-0.009624048,-0.46810496,-1.2549834,-3.1684682,-2.620808,0.20353673,2.076161,2.0709722,1.1477914,0.45007566,-1.6715401,-4.8321533,-4.2394266,-1.2768836,-1.6517907,-3.4305246,-3.4211006,-2.5844607,-1.0648416,1.1678332,2.2892568,dog_barking_16.wav,1,dog
-255.05078,145.0492,-65.18992,-50.46077,-41.726067,-41.354923,-24.372253,-15.463421,-11.147091,-13.533471,4.8441715,1.1647276,-10.045762,14.015917,11.854984,-11.401245,-11.467539,-4.158816,-6.9053493,-11.353488,-4.8644643,-1.1922667,-3.8584185,-3.15545,-3.9815454,-0.58634776,4.441022,-0.11164307,-0.6911931,5.4573355,2.7753797,-0.6752736,2.7639797,2.2889884,-0.88821036,-0.46393096,0.64209706,-0.54096323,0.1372257,3.3289194,dog_barking_17.wav,1,dog
-238.6694,96.40493,-82.28618,-4.8403916,-29.4739,-13.0815525,-47.6597,10.575302,-13.48861,12.402867,0.78267014,-11.14721,-1.8463087,-28.141663,-6.869522,-8.996797,5.433568,-11.514424,-4.7066174,-5.6297655,-4.4244285,-3.9228828,-5.711574,-1.5915734,-6.9292884,4.7876143,-7.088368,0.17249791,-4.3744135,0.44689494,-1.7352482,-5.7441278,-1.0150768,-6.891837,-0.94178075,-1.5668216,0.8223174,-3.7568533,0.2390226,-5.2230864,dog_barking_18.wav,1,dog
-280.3325,120.543175,-55.285175,-38.883022,-41.479355,-49.92446,-31.772984,-12.601384,-4.2216716,-5.230592,10.812635,1.5566988,-7.7135,13.276429,12.254562,0.10050479,-5.4992805,-6.037548,-4.824209,-8.308298,-8.045161,-11.344449,-6.695145,0.32593885,-3.4699042,6.4046345,8.699771,-2.642888,4.7199564,4.7794356,-12.048193,-8.740349,5.7192206,3.6426685,-1.2163644,1.064066,-0.85245055,-5.721563,-2.8251114,6.226416,dog_barking_19.wav,1,dog
-352.0378,124.98631,-9.593927,-9.499984,-29.99323,-6.1388373,-16.090147,-20.719973,-16.731627,-6.7563677,-0.2107208,-4.538875,0.82767504,1.9086305,-3.6807692,-10.242153,-2.2334955,-3.0105877,-3.3161552,-5.029138,-7.1030874,-0.5823191,1.0085144,-1.2124339,-3.3766131,-0.8729016,-2.1964443,-2.6728868,-2.8176084,-0.8272072,-1.344208,-1.5104727,2.31286,1.082028,0.41699946,-0.1895934,0.6724161,-0.32237232,-1.3982942,-1.2493615,dog_barking_2.wav,1,dog
-319.003,90.33774,-21.275269,-25.541399,-26.211445,-28.781862,-23.6307,-16.424122,-6.364922,-2.7479854,4.246039,-0.20290275,-6.1300464,3.2440314,1.7538831,-7.43498,-8.208364,-5.089542,-7.0269322,-9.501351,-3.7817492,-3.611248,-4.4814816,2.0296516,0.88356924,0.1412196,3.3945444,0.5032507,0.38643423,1.0390944,-1.4242384,-0.066240124,1.2810444,1.7996026,1.7991198,0.4302369,0.95851296,0.418249,1.6553686,4.840819,dog_barking_20.wav,1,dog
-418.45563,51.894188,10.33793,-0.51200336,-10.663633,-19.302755,-18.271387,-11.755713,-2.2640576,-1.2332962,-5.653288,-6.9329176,-8.3118105,-7.9907565,-5.9443283,-5.135127,-2.250487,0.8037883,-0.23970039,-1.2960571,-1.1325862,-2.2296653,-1.8339962,-1.202201,-2.3010826,-0.7941599,0.666708,-1.1808503,-1.0197734,0.8942113,0.66415954,0.0904692,0.5201787,1.4080293,2.1569808,1.7080367,1.3267828,1.4297861,0.41636208,-0.61817217,dog_barking_21.wav,1,dog
-392.99033,28.286285,-59.209198,30.31921,-7.1671267,33.15886,14.148377,7.3556004,4.008552,6.613889,11.584493,4.37044,4.035768,0.28655872,8.262501,5.826631,8.218275,4.1852584,4.1493645,4.2131977,9.6703825,5.236022,4.409922,10.289311,5.754822,8.411295,5.1621943,7.1880016,6.3473077,6.9918165,5.3279376,5.9547653,4.6808324,2.2193508,4.846905,3.1895351,5.40759,3.0955782,7.3006444,6.3857894,dog_barking_22.wav,1,dog
-369.01425,89.776566,-5.313548,-20.19526,-21.039434,-13.304561,-16.501732,-13.39623,-8.758455,-3.7925599,0.76530945,0.8256203,2.4116218,0.22033355,4.090746,7.92536,8.79286,6.4974885,-0.053927872,-1.5852675,2.007731,1.6357939,-2.270902,-1.0564169,2.5461204,2.408722,-0.80988735,-1.2805787,-0.78647566,-0.8096123,-1.5544207,-1.4931077,0.421738,-0.16911758,-0.28655103,0.621708,2.3542593,2.5195875,1.4447458,2.3170283,dog_barking_23.wav,1,dog
-397.2304,55.279205,-21.738163,-2.172782,2.0518906,12.429414,8.044457,16.314919,21.387407,25.408327,20.037863,7.4996576,2.448066,-2.744213,5.5773225,8.206622,3.763624,3.4408264,8.426029,8.291904,3.1079574,-3.6445343,-4.08914,1.5728827,0.78980947,2.5235112,3.2662888,1.2592757,1.3217156,2.927113,-1.8739736,-3.3420112,0.09204166,0.051026806,2.9483857,0.78673846,-1.0060141,0.62704045,1.7287482,-0.26948464,dog_barking_24.wav,1,dog
-116.390495,105.34924,-41.906,36.028664,-32.0933,29.096922,-21.80668,10.742857,-10.132634,-2.2988694,-2.7228663,-5.9642196,8.570515,-7.352578,6.581823,-5.904761,8.880569,-4.732909,2.7261174,-2.9562051,-2.2177393,-2.4935818,-8.993631,-0.04078339,-8.841373,-0.16361135,-8.836762,-1.56982,-5.0167313,-4.0952096,-5.4877105,-5.2217517,-1.2863898,-5.579709,0.5901174,-3.3016253,5.032316,5.501804,8.624054,1.4479251,dog_barking_25.wav,1,dog
-280.8117,140.17528,-20.515316,-7.6895285,-6.188834,17.389372,-15.776073,-9.097905,-7.8120165,-13.474754,-1.7309158,17.167402,23.813848,17.490177,24.65463,2.0223417,-3.0314448,-0.3193414,6.2881284,4.850319,-14.319083,-7.924249,6.437344,8.582093,1.8283589,5.6174903,4.4735622,-0.9569772,-4.0974116,-2.044324,1.4201609,-3.731427,-0.6491033,3.3107307,3.1653025,3.6304092,3.2810035,0.5190752,-1.1922808,-0.96276075,dog_barking_26.wav,1,dog
-294.5892,102.49329,-24.334063,-9.939313,-6.06565,18.596622,-7.763873,-1.9793683,-2.9019563,0.21857533,8.087307,14.497426,16.76343,5.8465586,0.15436786,-5.6261916,-2.1024349,-3.8547165,3.5635815,2.044077,4.0993977,3.02807,1.7728924,4.8012643,-0.8416179,-0.1652272,-2.521466,3.1225083,2.7642183,1.8675605,1.9192041,3.3252087,4.1495557,1.4510018,2.7397292,1.5258306,2.8327482,0.72328484,0.8941872,-0.1901117,dog_barking_27.wav,1,dog
-330.033,129.66774,7.44411,-9.663457,-9.746768,-5.4458528,-11.402784,-0.8933538,-3.9310498,-2.9989083,-6.116326,-4.5634546,4.1320424,8.027011,16.620281,7.1411734,0.8946651,-1.2811712,-2.2279453,-4.211963,-2.6197522,-0.44445792,-3.5477722,-1.6394414,-1.1151055,1.1309916,0.7562771,2.1418576,2.4562786,1.6808997,1.4117634,0.0025715858,0.20432897,-1.0618786,0.26004624,-0.4692976,-1.8316482,-1.7899787,-0.9334156,-0.5408661,dog_barking_28.wav,1,dog
-318.18707,152.50252,-8.5332155,-31.970736,-17.59481,-2.4273233,2.998654,-1.7624998,-11.997763,-1.1300372,11.732681,7.545076,-23.079973,-6.5304813,23.339848,-8.176672,-10.762672,-4.7613087,-18.850239,-14.55162,0.5529601,0.10228503,-5.0729823,-1.0915082,3.4358418,6.106693,0.5264179,9.3710985,17.25675,16.228212,22.557117,16.496685,7.0823216,2.568173,-0.38511643,1.226278,-1.1779867,-1.903717,-0.22230282,-3.243223,dog_barking_29.wav,1,dog
-235.1865,117.439064,-22.957636,27.669992,-29.11636,13.340626,-29.289541,-7.085765,-17.94689,-6.8508534,-7.7758574,-13.20596,3.5488813,-4.6235957,6.447765,-5.7139783,-1.4050024,-10.299471,1.100089,-2.1711133,-2.9793162,2.228763,1.6376617,6.1665297,-4.0308323,-0.043678544,-7.932606,-2.6343422,-3.8381095,-2.0149555,-1.359178,-2.2855206,1.2775553,1.3016431,2.7742603,-2.2090406,1.8587325,-3.372798,0.12660596,-4.184502,dog_barking_3.wav,1,dog
-291.62585,163.97957,-21.458794,-41.73059,-16.73825,-13.7053175,-12.281686,-5.5800514,-14.554233,2.9014773,8.746166,-6.668053,-12.250066,5.682974,8.035808,-15.656112,-12.2634535,-9.883736,-10.940558,-3.0594804,3.6703842,3.2711797,4.6860824,5.2278237,2.299337,-1.2651035,-1.7358989,7.003639,10.177648,15.693538,15.343906,9.943816,2.995811,-1.7577811,-1.3350569,0.0015240747,2.564317,-1.1099291,-0.36237666,-2.4617333,dog_barking_30.wav,1,dog
-305.59708,171.07777,-23.247562,-33.817146,-11.531673,-10.785399,-7.838687,0.67875093,-12.642248,6.2211256,5.1193438,-4.2889557,-12.476431,5.45434,11.073093,-20.451561,-12.302,-7.669451,-9.107763,-5.964622,-0.55786854,-1.5358008,2.4510946,3.2656302,0.41815934,-4.639678,-7.6395774,6.0004635,4.558359,13.4596195,23.416637,22.594324,13.287577,7.242778,-2.2035532,-8.12265,1.6196231,1.9745619,6.060521,-5.119835,dog_barking_31.wav,1,dog
-315.35788,171.12799,-20.05545,-37.457893,-12.707569,-10.205329,-9.415813,-1.0487597,-7.3617816,9.1988735,5.7670193,-11.7764635,-13.630001,8.84686,12.100723,-16.30695,-11.970724,-4.756043,-6.4685616,-7.0890803,-1.3742436,-0.4893224,-0.44410467,4.158525,-0.25887913,-11.070877,-9.529189,3.7886038,5.809092,14.304737,20.094646,21.71529,17.339737,5.313441,-4.042177,-5.256493,1.8298255,3.2434144,3.5364046,-6.110372,dog_barking_32.wav,1,dog
-338.4398,157.17906,-21.007929,-29.714554,-13.5532055,-7.3691196,-7.7793436,-1.0567099,-12.475773,0.5814753,10.774111,2.9063766,-13.490769,-1.925233,13.985137,-7.103555,-3.2266722,-5.995907,-14.925776,-8.621208,0.08759148,4.054796,-3.329349,-2.8807628,3.47301,-2.4921014,-3.6695604,5.839082,8.854251,16.145128,19.52532,15.947644,10.009643,2.8434827,-1.1456335,0.7824442,-2.241623,-2.8338556,2.345895,-2.7385297,dog_barking_33.wav,1,dog
-297.2726,155.91905,-20.72733,-42.842083,-15.778704,-8.8666525,-10.505809,-11.635083,-19.853426,-2.0186787,12.7346,0.51927334,-13.645235,4.9877973,10.812623,-16.904398,-13.888866,-6.3918314,-9.872563,-2.661788,5.151345,0.30189776,-2.9403644,0.58295286,2.7540245,-1.5840992,-2.787614,9.1465435,11.055896,11.287742,13.941269,8.620135,2.725359,3.078908,3.9699662,5.370862,4.7188363,-2.124786,-2.5073848,-0.8888647,dog_barking_34.wav,1,dog
-327.1731,156.43678,-41.179993,-27.35094,-3.6635568,-9.128865,-12.458326,-7.7524133,-20.344534,9.749866,13.572799,-2.4897308,-6.627767,5.3888593,1.9460633,-21.153458,-7.7058415,-5.651036,-5.4059286,-0.99459714,1.1972065,-3.2190547,1.3468753,5.680923,-2.3477142,-6.5168834,-3.022613,2.5060437,-4.0974097,6.924301,13.880015,16.06541,15.712367,13.016457,8.5723505,2.488325,6.168251,-0.103790626,0.9879146,-0.06394388,dog_barking_35.wav,1,dog
-322.18274,158.58376,-27.430115,-24.99891,-7.7261467,-10.159618,-11.083835,-10.860219,-8.406189,0.77473557,9.925719,14.970738,-19.81233,-6.0151567,28.93558,-12.706325,-16.299505,-6.145691,-21.154295,-9.31524,3.899847,-3.923687,2.9110577,19.018507,20.512974,27.243258,17.294495,12.986881,11.486585,-1.4490834,1.9719768,-4.3083415,-9.2592535,-2.690264,1.0272923,-1.5720106,-6.920566,-7.1467834,-3.60115,3.2438686,dog_barking_36.wav,1,dog
-323.15427,170.76576,-31.612852,-37.48659,-14.9124565,-4.5973186,-2.3466568,-7.253823,-18.504372,-1.107382,13.394965,12.734557,-18.285904,-1.2600788,26.69189,-16.026852,-10.80345,1.0353653,-13.079588,-5.3324676,5.706921,-2.4084897,-2.2732148,8.934817,10.805984,21.312254,22.906666,25.532211,17.976818,0.6547214,-2.087041,-4.072359,-1.9984838,-1.5177672,-2.3293974,-1.5214311,-5.148623,-2.8195393,1.6289146,-1.4990054,dog_barking_37.wav,1,dog
-278.76758,183.35544,-34.629826,-32.437965,-14.373072,-12.937351,-11.087612,-4.947166,-18.89026,-0.81299525,5.9610963,2.699129,-15.47286,1.7265067,21.785112,-22.94383,-14.98419,1.1472956,-7.1081567,-2.349208,4.770911,-4.0272202,-3.340988,4.405517,-3.8016973,-4.7018685,1.2816749,16.320477,16.013582,14.985235,13.949822,3.670949,1.2076762,-0.33878157,0.97534454,4.0380964,3.771225,-0.62375575,-0.50184834,-0.8725905,dog_barking_38.wav,1,dog
-264.0558,190.93404,-31.112982,-56.80337,-23.99476,-4.5810227,-21.122877,4.4417286,-31.69406,-0.91285634,7.7085295,-11.646176,-12.281703,5.641064,15.608265,-15.59414,3.788705,-2.727796,-16.160583,-1.4685413,6.1116996,0.63437974,5.516089,5.058654,9.689311,3.439162,1.6110244,12.279823,-1.8363943,7.4276876,-0.15760508,2.2249103,0.27328536,0.122383274,6.1881185,0.22226408,4.8366013,-1.6818198,2.9164133,-2.7722893,dog_barking_39.wav,1,dog
-311.28177,126.05795,-18.95025,-28.374855,-21.652628,-7.0005116,-25.802633,-9.139933,-11.077413,-14.711632,-4.8309035,-1.5084487,8.380677,5.680928,7.5859265,8.538243,4.545267,-1.4033667,0.9209183,-0.17713153,-2.9035106,-0.7233741,-1.1820292,-2.2693093,-1.2849879,0.42132616,-2.5219398,-0.10702132,-1.8217305,-2.622462,-1.2150117,-1.6898035,-0.77247083,-1.4671348,-0.8252834,-0.7602917,0.40023252,0.31076974,1.2956705,-0.0187112,dog_barking_4.wav,1,dog
